PROD_KEY,DURABLE_PROD_KEY,PRODUCT_CODE,PRODUCT_FAMILY,SUB_ACCT,PROD_TECHNICAL_NAME,COMMERCIAL_OFFER_NAME,OFFER_GROUP_NAME,PRODUCT_TYPE,PRODUCT_SUB_TYPE,BUNDLE_VALIDITY,ADDON_TYPE,TP_SHARE,PRINCIPLE_AGENT,DIGITAL_PRICE,PORTFOLIO,FILE_NAME,source
7088,7088,7088,CBS_PRODUCT,0,SLO VOICE OFFER,SIM LAGAO OFFER NEW - EARLY REVIVOR - STRONGHOLD,SIM LAGAO OFFER NEW,HYBRID,HEAVY VOICE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7113,7113,7113,CBS_PRODUCT,0,SIM LAGAO OFFER NEW - LATE REVIVOR NATIONWIDE (DATA),SIM LAGAO OFFER NEW - LATE REVIVOR - NATIONWIDE,SIM LAGAO OFFER NEW,HYBRID,HEAVY VOICE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8511,8511,8511,CBS_PRODUCT,0,EASY CARD 850 AJK USSD,EASY CARD 850 AJK USSD,EASY CARD 850,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
205,205,205,CBS_PRODUCT,0,CHAPPAR PHAAR OFFER RM,MONTHLY CHAPPAR PHAAR RM,MONTHLY CHAPPAR PHAAR,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7087,7087,7087,CBS_PRODUCT,0,CLM 100 MINS/MB HYBRID_4DAY_OFFPEAK,CLM 100 MINS/MB HYBRID_4DAY_VAS,CLM 100 MINS + 100 MB HYBRID_VAS,HYBRID,PURE HYBRID,FREE,4,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6892,6892,6892,CBS_PRODUCT,0,AMA POSTPAID OFFER,AMA POSTPAID OFFER,AMA POSTPAID OFFER,CALL,CALL,RATED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
142,142,142,CBS_PRODUCT,0,EC150_RM_AJK,PREPAID SCRATCH CARD 150 AJK,EASY CARD 150,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
135,135,135,CBS_PRODUCT,0,APNA SHEHAR URBAN - RM,APNA SHEHAR - URBAN - RM,APNA SHEHAR - URBAN,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3946,3946,3946,CBS_PRODUCT,0,CHAPPAR PHAAR OFFER-5544,CHAPPAR PHAAR OFFER-5544,CHAPPAR PHAAR,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1159,1159,1159,CBS_PRODUCT,0,RE 1 RECONNECTION OFFER,RE1 RECONNECTION OFFER,RECONNECTION OFFER,CALL,CALL_0,FREE,180,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7108,7108,7108,CBS_PRODUCT,0,SIM LAGAO OFFER NEW - LATE REVIVOR AJK,SIM LAGAO OFFER NEW - LATE REVIVOR - AJK,SIM LAGAO OFFER NEW,CALL,CALL,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7142,7142,7142,CBS_PRODUCT,0,APNA SHEHAR - URBAN-GRW - RM,APNA SHEHAR - URBAN-GRW - RM,APNA SHEHAR - URBAN,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7186,7186,7186,CBS_PRODUCT,0,1 PAISA OFFER - WHITELISTED DUMMY 60 DAYS,1 PAISA OFFER - WHITELISTED DUMMY 60 DAYS,1 PAISA DUMMY,CALL,CALL,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7351,7351,7351,CBS_PRODUCT,0,MONTHLY WHATSAPP DUMMY,MONTHLY WHATSAPP DUMMY,MONTHLY WHATSAPP DUMMY,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8315,8315,8315,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME PLUS NWD USSD,MONTHLY SOCIAL EXTREME PLUS NWD USSD,MONTHLY SOCIAL EXTREME PLUS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7086,7086,7086,CBS_PRODUCT,0,SIM LAGAO OFFER NEW - EARLY REVIVOR NATIONWIDE,SIM LAGAO OFFER NEW - EARLY REVIVOR - NATIONWIDE,SIM LAGAO OFFER NEW,HYBRID,HEAVY VOICE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7546,7546,7546,CBS_PRODUCT,0,3 DAY HYBRID USSD - AJK,3 DAY HYBRID USSD - AJK,3DAY HYBRID,HYBRID,PURE HYBRID,DISCOUNTED,3,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7566,7566,7566,CBS_PRODUCT,0,APNA SHEHER HYBRID PLUS - RM,APNA SHEHER HYBRID PLUS - RM,APNA SHEHER HYBRID PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6837,6837,6837,CBS_PRODUCT,0,EASY CARD 150,PREPAID SCRATCH CARD 160,EASY CARD 150,HYBRID,PURE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7338,7338,7338,CBS_PRODUCT,0,EC 850 - MTA LO - FLASHSALE,EC 850 - MTA LO - FLASHSALE,EASY CARD 850,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8028,8028,8028,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - AJK - RM,WEEKLY EXTREME PLUS - NWD - RM,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8201,8201,8201,CBS_PRODUCT,0,WEEKLY SOCIAL PACK - MW,WEEKLY SOCIAL PACK - MW,WEEKLY SOCIAL PACK,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2482,2482,2482,CBS_PRODUCT,0,VALUE SUPER,VALUE SUPER,VALUE SUPER,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6918,6918,6918,CBS_PRODUCT,0,SOCIAL ALL IN ONE - ADC,SOCIAL ALL IN ONE - ADC,SOCIAL ALL IN ONE,HYBRID,PURE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7439,7439,7439,CBS_PRODUCT,0,WEEKLY EXTREME ADC NEW,WEEKLY EXTREME ADC NEW,WEEKLY EXTREME OFFER,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7469,7469,7469,CBS_PRODUCT,0,MTA 4GB ACQUISITION OFFER - NEW,MTA FREE 2GB 2DAYS,MTA FREE 2GB 2DAYS,GPRS,GPRS_0,FREE,2,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1141,1141,1141,CBS_PRODUCT,0,WEEKLY RECONNECTION OFFER,WEEKLY RECONNECTION OFFER,WEEKLY RECONNECTION OFFER,HYBRID,HEAVY VOICE HYBRID,FREE,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6765,6765,6765,CBS_PRODUCT,0,MONTHLY ULTRA PLUS,MONTHLY ULTRA PLUS - NWD - ADC,MONTHLY ULTRA PLUS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3536,3536,3536,CBS_PRODUCT,0,FREE SNAPCHAT OFFER 0.01,MONTHLY SNAPCHAT - NWD - DUAL RENT,MONTHLY SNAPCHAT,GPRS,GPRS_0,FREE,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5651,5651,5651,CBS_PRODUCT,0,1GB FANTASY,1GB FANTASY BUNDLE,FANTASY DATA GRATIFICATION,GPRS,GPRS_0,FREE,3,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3985,3985,3985,CBS_PRODUCT,0,SLO STRONGHOLD,SLO FRONT LOADING - STRONGHOLD,SLO,HYBRID,CALL_0,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
977,977,977,CBS_PRODUCT,0,MONTHLY SOCIAL PACK PLUS USSD,MONTHLY SOCIAL PACK PLUS - NWD - USSD,MONTHLY SOCIAL PACK PLUS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
886,886,886,CBS_PRODUCT,0,SOUTH FCA DUMMY OFFER,WEEKLY LNO - DUMMY,WEEKLY LNO FCA CHECK,GPRS,GPRS_0,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6839,6839,6839,CBS_PRODUCT,0,M2M P100 BUNDLE,M2M P100 BUNDLE,M2M P100 BUNDLE,HYBRID,HYBRID,BUNDLE,BILL RUN,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8180,8180,8180,CBS_PRODUCT,0,APNA SHEHAR URBAN - USSD (LHR AND FSD),APNA SHEHAR URBAN - USSD (LHR AND FSD),APNA SHEHAR - URBAN,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
714,714,714,CBS_PRODUCT,0,NON ENGAGGED BONUS OFFER,PAYG ONLY ACTIVATIONS,PAY G,CALL,CALL,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2990,2990,2990,CBS_PRODUCT,0,INTERNET LOAN,DATA LOAN,DATA LOAN,GPRS,GPRS_0,DISCOUNTED,0,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
982,982,982,CBS_PRODUCT,0,MONTHLY ULTRA - URBAN - MTA,MONTHLY ULTRA - URBAN - MTA,MONTHLY ULTRA,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
188,188,188,CBS_PRODUCT,0,EASYCARD  600 RM,PREPAID EASYLOAD 600,EASY CARD 600,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5626,5626,5626,CBS_PRODUCT,0,MONTHLY SUPER PLUS,MONTHLY SUPER PLUS - NWD - MW,MONTHLY SUPER PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7301,7301,7301,CBS_PRODUCT,0,4G WEEKLY ULTRA-STREAK LOAD RBO,4G WEEKLY ULTRA-STREAK LOAD,4G WEEKLY ULTRA,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7617,7617,7617,CBS_PRODUCT,0,MTA ACQUISITION OFFER 2GB NEW,MTA FREE 2GB 2DAYS-NEW,MTA FREE 2GB 2DAYS-NEW,GPRS,GPRS_0,FREE,2,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
824,824,824,CBS_PRODUCT,0,3 DAY HYBRID OFFER KARACHI,3 DAY HYBRID OFFER KARACHI,3DAY HYBRID,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,3,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
877,877,877,CBS_PRODUCT,0,WEEKLY 6-6 MTA,WEEKLY 6 TO 6 - WHITELISTED - MTA,WEEKLY 6 TO 6,GPRS,GPRS_0,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5355,5355,5355,CBS_PRODUCT,0,MONTHLY OFFPEAK - NWD - ADC,MONTHLY OFFPEAK - NWD - ADC,MONTHLY OFFPEAK,GPRS,GPRS_0,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7156,7156,7156,CBS_PRODUCT,0,EASY CARD MEGA PLUS - GB - RM,EASY CARD MEGA PLUS - GB - RM,EASY CARD MEGA PLUS,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7587,7587,7587,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - STRONGHOLD - RM,WEEKLY EXTREME PLUS - STRONGHOLD - RM,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7585,7585,7585,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - NWD - USSD,WEEKLY EXTREME PLUS - NWD - USSD,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
758,758,758,CBS_PRODUCT,0,LNO PCRF,RAAT DIN OFFER - NWD - PCRF,RAAT DIN OFFER,GPRS,0,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5384,5384,5384,CBS_PRODUCT,0,EC 600 MTA DISCOUNT,EC 600 MTA DISCOUNT,EASY CARD 600,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5442,5442,5442,CBS_PRODUCT,0,CALL SETUP REMOVAL 30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5663,5663,5663,CBS_PRODUCT,0,60 DAY - DUMMY - FCA,60 DAY - DUMMY - FCA,60 DAY FCA DUMMY,GPRS,GPRS_0,DISCOUNTED,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5842,5842,5842,CBS_PRODUCT,0,EASYCARD 450 USSD GUJRAT,EASYCARD 450 USSD GUJRAT,EASY CARD 450,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
